"start","word"
2467.309,"nothing changes"
2468.569,"ford they just announced"
2471.03,"yesterday they're moving their"
2472.89,"small car division the whole"
2474.93,"thing into Mexico that's on top"
2477.119,"of spending billions and"
2478.77,"billions of dollars and then you"
2482.04,"wonder why i'm winning in"
2483.27,"Michigan because I've been"
2484.349,"telling the people in Michigan"
2485.7,"I've been telling the people in"
2487.26,"Ohio for five years if this is"
2489.869,"happening and our politicians"
2491.7,"don't do anything about it and"
2493.65,"Hillary Clinton will never do"
2495.27,"anything about it she doesn't"
2496.74,"have the capability to do it we"
2500.49,"will rebuild our roads and"
2502.2,"bridges tunnels highways"
2503.79,"airports schools and hospitals"
2505.53,"american cars will travel the"
2508.77,"roads American planes will soar"
2511.26,"in this guy"
2512.099,"they'll sore and American ships"
2516.21,"will patrol the Seas American"
2521.04,"steel will send new skyscrapers"
2524.609,"right here in Miami into the"
2526.53,"clouds but it'll be Americans"
2530.18,"American hands will rebuild this"
2533.57,"nation and American energy mind"
2536.81,"from American sources will power"
2539.45,"our energy and we'll take care"
2541.94,"of our steel workers and we'll"
2543.77,"take care of our miners who have"
2546.83,"been destroyed by this"
2548.54,"administration destroy and"
2551.57,"Hillary Clinton has already said"
2553.28,"she's gonna put the miners out"
2554.57,"of business"
2555.68,"we're gonna take care of our"
2556.67,"miners amazing people american"
2559.76,"workers will be hired to do the"
2562.7,"job we will put new American"
2565.97,"steel into the spine of our"
2569,"country"
2569.96,"I will fight for every neglected"
2575.84,"part of this nation and I will"
2577.94,"fight to bring us all together"
2579.68,"as one people imagine what our"
2583.55,"country could accomplish if we"
2586.43,"started working together as one"
2589.91,"people under one God saluting"
2594.23,"one plan"
2617.349,"it's time to break with the"
2619.509,"bitter failures of the past and"
2621.64,"to embrace a new inclusive and"
2624.519,"prosperous American future when"
2627.7,"a prosperous anymore"
2629.349,"we owe 23 in dollars we have a"
2634.359,"president who win seven and a"
2636.67,"half years has doubled the debt"
2639.64,"our country's in trouble a lot"
2643.539,"of people don't know it but our"
2645.64,"country's in trouble and we're"
2647.41,"going to make sure that trouble"
2648.819,"never comes let me tell you"
2650.68,"jobs will return incomes will"
2656.38,"rise and new factories will come"
2659.319,"rushing back to our shores"
2663.249,"once more we will have a"
2665.14,"government of By and For the"
2669.249,"People"
2674.28,"we will make America wealthy"
2677.97,"again we will make America's"
2683.79,"safe again we will make America"
2689.07,"strong again and we will make"
2695.37,"America great again thank you"
2699.84,"everybody thank you thank you"
2701.43,"Miami Thank You Florida I Love"
2703.23,"You God bless you everybody go"
2705.69,"out November rates go out and"
2707.49,"vote"
