"start","word"
2001.83,"amendment and nobody even knows"
2002.85,"what I'm talking about"
2004.77,"I've explained in more detail"
2005.94,"than I ever have if you could"
2008.34,"spread the word to everybody"
2009.78,"that you know all of the other"
2011.82,"pastors all over and if you get"
2015.93,"everybody out to vote in Florida"
2017.58,"and if you get everybody out to"
2019.47,"vote in like Virginia like"
2022.65,"Pennsylvania like Ohio and some"
2027.42,"of the other states especially"
2028.38,"the ones that are really the"
2030.57,"pivotal states we will win and"
2034.47,"you will see things happen with"
2038.28,"for the evangelicals you will"
2041.25,"see things up and that you"
2044.07,"wouldn't believe in and real"
2045.27,"really must have worked for"
2046.26,"religion you're going to see"
2047.73,"things that for religion all"
2051.09,"religions so important so I hope"
2055.32,"you can spread the word on"
2056.88,"november eighth i hope you can"
2058.32,"get everybody out and before"
2059.85,"then you know they have early"
2060.96,"ballots especially in Florida"
2063.96,"they have early ballots and you"
2067.47,"could sign hundreds of thousands"
2070.02,"of early balance"
2072.589,"for people that can't get out"
2074.089,"the vote for just about"
2075.95,"everybody and whatever you can"
2078.44,"do i would appreciate I say pray"
2081.409,"for me I pray for you but I want"
2084.409,"to just say that whatever you"
2087.679,"can do this will be an election"
2090.229,"that will go down in the history"
2092.719,"books and for evangelicals for"
2096.619,"the Christians for everybody for"
2099.41,"everybody of religion"
2101.749,"this will be maybe the most"
2104.029,"important election that our"
2105.349,"country's ever had"
2107.119,"so go out and spread the word"
2109.309,"and once I get in I will do my"
2113.509,"thing that i do very well and I"
2117.049,"think it's probably maybe the"
2119.539,"only way I'm going to get to"
2121.519,"heaven so I better do a good job"
2125.479,"ok thank you thank you very much"
2129.2,"everybody thank you very much"
2132.979,"that's fantastic thank you"
2137.26,"thank you all thank you november"
