"start","word"
2615.02,"immediately on mitigation and"
2616.91,"resilience and prevention as"
2619.43,"well"
2621.68,"and what about Donald Trump well"
2625.04,"he doesn't even believe in"
2626.12,"climate change he says it's a"
2627.38,"hoax invented by the Chinese and"
2630.2,"he says quote you can't get hurt"
2632.69,"with extreme weather now this is"
2635.81,"the same guy who at one of his"
2637.58,"golf courses in some coastal"
2639.29,"place has demanded that all see"
2642.02,"we'll all be built to protect"
2643.76,"his golf course from rising"
2646.04,"times so it's all fine if it"
2649.52,"affects Donald but it affects"
2650.96,"the rest of humanity could care"
2652.37,"less that affects people lose"
2655.34,"their homes or their businesses"
2657.14,"that took a lifetime to build"
2658.94,"doesn't matter to him when it"
2662.12,"comes to protecting our country"
2663.89,"against natural disasters and"
2666.05,"the threat of climate change"
2667.04,"once again Donald Trump is"
2670.37,"totally unfit and unqualified to"
2673.22,"be our president"
2678.7,"and let's not forget the next"
2681.28,"president also has to keep our"
2683.589,"country safe from public health"
2686.829,"crises like Zika it's painfully"
2690.22,"obvious we can't rely on the"
2692.98,"Republican Congress or"
2695.23,"republican governors to fund an"
2697.39,"adequate response they can't"
2702.609,"help themselves from playing"
2705.07,"games even when lives are on the"
2706.78,"line"
2707.71,"I call on all Republicans to put"
2710.47,"people before politics and"
2712.96,"finally vote in favor of a clean"
2715.99,"funding bill to fight seco right"
2718.66,"here in Florida"
2726.08,"but the failure of the"
2728.27,"Republicans in Congress"
2729.29,"including your Republican"
2732.11,"senator means that we can't"
2734.33,"always count on them can we"
2737.06,"so last month i announce it as"
2738.8,"president I will create a public"
2740.75,"health Rapid Response Fund to be"
2743.6,"available when emergencies occur"
2746.06,"to have a consistent budget to"
2748.97,"better enable government"
2750.44,"agencies at all levels to"
2752.06,"quickly respond to major public"
2755.09,"health crises and pandemics this"
2757.88,"will complement our efforts to"
2760.07,"prepare our country to deal with"
2761.9,"those challenges and because of"
2763.37,"climate change we're going to"
2765.05,"have more of them because of"
2766.97,"mobility around the world you"
2769.07,"can get on a plane in Africa and"
2770.57,"bring Ebola to the United States"
2772.4,"you can be a mosquito in Brazil"
2774.83,"and make your way to Florida"
2777.41,"we've got to be better prepared"
2779.96,"it's always better to invest a"
2782.93,"penny in the front end than to"
2785.12,"have to pay many dollars after"
2787.07,"the crisis has already occurred"
2792.35,"that's why it is time that when"
2794.57,"we talk about protecting public"
2796.28,"health to put politics aside and"
2799.16,"put our people's needs first now"
2802.16,"I'm excited about doing all of"
2804.65,"this with you for you on your"
2807.02,"behalf but I can't do it without"
2809.27,"you"
2810.08,"and here's what i'm asking the"
2812.36,"deadline to register voters is"
2814.67,"october eleventh if any of you"
2818.87,"are not registered or you're not"
2820.55,"sure you are registered or"
2821.96,"you're a student and you're"
2823.7,"registered somewhere else but"
2824.99,"it'd be more convenient to vote"
2826.22,"here you have until october"
2828.56,"$YEAR 11 so please learn how to"
2831.74,"register you can go to i will"
2834.02,"vote . com and learn how to do"
2835.91,"that you can go to my website"
2837.59,"Hillary Clinton dot-com and"
2839.54,"learn how to do that we are also"
2841.79,"building volunteer teams so you"
2844.46,"can get involved by going to"
2845.72,"Hillary Clinton dot-com or text"
2848.09,"join jo I n24 7246 or you can"
2853.04,"sign up here today are there"
2854.66,"people with clipboards somewhere"
2856.13,"around here on the way out i"
2857.78,"guess you can sign"
2859.43,"up here today to have a"
2861.29,"volunteer registration shift and"
2865.64,"you can also apply if you're"
2866.93,"really interested to our"
2868.46,"get-out-the-vote fellowship"
2870.02,"program we're going to organize"
2872.119,"special groups to get people to"
2875.21,"the polls and we need you this"
2877.91,"state this date has so much"
2884.089,"promise and I want to be the"
2888.41,"best president that you could"
2889.94,"possibly have in florida i want"
2892.94,"to work on all of these issues"
2896.599,"everything that's in this"
2898.309,"blueprint that we have published"
2899.75,"and I want particularly to give"
2904.099,"the young people of this"
2905.48,"university this state this"
2908.66,"country the best shot you can"
2912.77,"have to be part of the American"
2915.65,"dream however you define that"
2917.99,"many of us many of us who came"
2923.69,"before know that there were"
2926.299,"barriers in the way when I was"
2930.109,"young woman there were schools i"
2931.549,"couldn't go two jabs I couldn't"
2933.26,"get scholarships I wasn't"
2935.599,"eligible for just because I was"
2937.28,"a woman and a lot of those"
2940.01,"barriers have been knocked down"
2941.359,"for every african-american"
2943.16,"Latino Asian American Native"
2947.54,"American gay American you know"
2950.48,"that barriers have been knocked"
2953.54,"down but they're not all down"
2954.98,"and we gotta make sure they're"
2957.109,"all gone and that no demagogue"
2960.559,"can ever bring them back and can"
2962.78,"never exploit the fairs and"
2965.059,"insecurities of the American"
2967.13,"people"
2970.48,"so please vote this year like"
2975.49,"your future depends on it"
2976.81,"because it does and if you get"
2980.29,"me the great honor of serving as"
2983.53,"your president I will get up"
2985.24,"every single day in that white"
2986.8,"house and I will work my heart"
2989.59,"out for those better jobs better"
2991.69,"educational opportunities better"
2994.09,"healthcare with quality and"
2995.83,"affordability protecting our"
2998.29,"rights protecting our country"
2999.7,"unifying America because we need"
3003.93,"to be the United States not that"
3006.54,"divided States of America and"
3010.92,"yes remember is that sign over"
3013.98,"there says I believe this to"
3016.2,"love drugs hate let's have a"
3018.93,"future that probes that's true"
3021.69,"thank you all god bless you"
